start;capacidad_maxima;total_disponibilidad;ocupacion;Ciudad;;
2023-08-22;138;121;17;Las Palmas;;
2023-08-23;138;121;17;Las Palmas;;
2023-08-24;138;122;16;Las Palmas;;
2023-08-25;138;122;16;Las Palmas;;
2023-08-26;138;122;16;Las Palmas;;
2023-08-27;138;122;16;Las Palmas;;
2023-08-28;138;122;16;Las Palmas;;
2023-08-29;138;123;15;Las Palmas;;
2023-08-30;138;125;13;Las Palmas;;
2023-08-31;138;129;9;Las Palmas;;
2023-09-01;138;130;8;Las Palmas;;
2023-09-02;138;130;8;Las Palmas;;
2023-09-03;138;130;8;Las Palmas;;
2023-09-04;138;131;7;Las Palmas;;
2023-09-05;138;131;7;Las Palmas;;
2023-09-06;138;131;7;Las Palmas;;
2023-09-07;138;131;7;Las Palmas;;
2023-09-08;138;131;7;Las Palmas;;
2023-09-09;138;131;7;Las Palmas;;
2023-09-10;138;131;7;Las Palmas;;
2023-09-11;138;131;7;Las Palmas;;
2023-09-12;138;131;7;Las Palmas;;
2023-09-13;138;131;7;Las Palmas;;
2023-09-14;138;131;7;Las Palmas;;
2023-09-15;138;131;7;Las Palmas;;
2023-09-16;138;131;7;Las Palmas;;
2023-09-17;138;131;7;Las Palmas;;
2023-09-18;138;131;7;Las Palmas;;
2023-09-19;138;131;7;Las Palmas;;
2023-09-20;138;131;7;Las Palmas;;
2023-09-21;138;131;7;Las Palmas;;
2023-09-22;138;131;7;Las Palmas;;
2023-09-23;138;131;7;Las Palmas;;
2023-09-24;138;131;7;Las Palmas;;
2023-09-25;138;131;7;Las Palmas;;
2023-09-26;138;131;7;Las Palmas;;
2023-09-27;138;131;7;Las Palmas;;
2023-09-28;138;131;7;Las Palmas;;
2023-09-29;138;131;7;Las Palmas;;
2023-09-30;138;131;7;Las Palmas;;
2023-10-01;138;132;6;Las Palmas;;
2023-10-02;138;132;6;Las Palmas;;
2023-10-03;138;132;6;Las Palmas;;
2023-10-04;138;132;6;Las Palmas;;
2023-10-05;138;132;6;Las Palmas;;
2023-10-06;138;132;6;Las Palmas;;
2023-10-07;138;132;6;Las Palmas;;
2023-10-08;138;132;6;Las Palmas;;
2023-10-09;138;132;6;Las Palmas;;
2023-10-10;138;132;6;Las Palmas;;
2023-10-11;138;132;6;Las Palmas;;
2023-10-12;138;132;6;Las Palmas;;
2023-10-13;138;132;6;Las Palmas;;
2023-10-14;138;132;6;Las Palmas;;
2023-10-15;138;132;6;Las Palmas;;
2023-10-16;138;132;6;Las Palmas;;
2023-10-17;138;132;6;Las Palmas;;
2023-10-18;138;132;6;Las Palmas;;
2023-10-19;138;132;6;Las Palmas;;
2023-10-20;138;132;6;Las Palmas;;
2023-10-21;138;132;6;Las Palmas;;
2023-10-22;138;132;6;Las Palmas;;
2023-10-23;138;132;6;Las Palmas;;
2023-10-24;138;132;6;Las Palmas;;
2023-10-25;138;132;6;Las Palmas;;
2023-10-26;138;132;6;Las Palmas;;
2023-10-27;138;132;6;Las Palmas;;
2023-10-28;138;132;6;Las Palmas;;
2023-10-29;138;132;6;Las Palmas;;
2023-10-30;138;132;6;Las Palmas;;
2023-10-31;138;132;6;Las Palmas;;
2023-11-01;138;132;6;Las Palmas;;
2023-11-02;138;132;6;Las Palmas;;
2023-11-03;138;132;6;Las Palmas;;
2023-11-04;138;132;6;Las Palmas;;
2023-11-05;138;132;6;Las Palmas;;
2023-11-06;138;132;6;Las Palmas;;
2023-11-07;138;132;6;Las Palmas;;
2023-11-08;138;132;6;Las Palmas;;
2023-11-09;138;132;6;Las Palmas;;
2023-11-10;138;132;6;Las Palmas;;
2023-11-11;138;132;6;Las Palmas;;
2023-11-12;138;132;6;Las Palmas;;
2023-11-13;138;132;6;Las Palmas;;
2023-11-14;138;132;6;Las Palmas;;
2023-11-15;138;132;6;Las Palmas;;
2023-11-16;138;132;6;Las Palmas;;
2023-11-17;138;132;6;Las Palmas;;
2023-11-18;138;132;6;Las Palmas;;
2023-11-19;138;132;6;Las Palmas;;
2023-11-20;138;132;6;Las Palmas;;
2023-11-21;138;132;6;Las Palmas;;
2023-11-22;138;132;6;Las Palmas;;
2023-11-23;138;132;6;Las Palmas;;
2023-11-24;138;132;6;Las Palmas;;
2023-11-25;138;132;6;Las Palmas;;
2023-11-26;138;132;6;Las Palmas;;
2023-11-27;138;132;6;Las Palmas;;
2023-11-28;138;132;6;Las Palmas;;
2023-11-29;138;132;6;Las Palmas;;
2023-11-30;138;132;6;Las Palmas;;
2023-12-01;138;133;5;Las Palmas;;
2023-12-02;138;133;5;Las Palmas;;
2023-12-03;138;133;5;Las Palmas;;
2023-12-04;138;133;5;Las Palmas;;
2023-12-05;138;133;5;Las Palmas;;
2023-12-06;138;133;5;Las Palmas;;
2023-12-07;138;133;5;Las Palmas;;
2023-12-08;138;133;5;Las Palmas;;
2023-12-09;138;133;5;Las Palmas;;
2023-12-10;138;133;5;Las Palmas;;
2023-12-11;138;133;5;Las Palmas;;
2023-12-12;138;133;5;Las Palmas;;
2023-12-13;138;133;5;Las Palmas;;
2023-12-14;138;133;5;Las Palmas;;
2023-12-15;138;133;5;Las Palmas;;
2023-12-16;138;133;5;Las Palmas;;
2023-12-17;138;133;5;Las Palmas;;
2023-12-18;138;133;5;Las Palmas;;
2023-12-19;138;133;5;Las Palmas;;
2023-12-20;138;133;5;Las Palmas;;
2023-12-21;138;133;5;Las Palmas;;
2023-12-22;138;133;5;Las Palmas;;
2023-12-23;138;133;5;Las Palmas;;
2023-12-24;138;133;5;Las Palmas;;
2023-12-25;138;133;5;Las Palmas;;
2023-12-26;138;133;5;Las Palmas;;
2023-12-27;138;133;5;Las Palmas;;
2023-12-28;138;133;5;Las Palmas;;
2023-12-29;138;133;5;Las Palmas;;
2023-12-30;138;133;5;Las Palmas;;
2023-12-31;138;134;4;Las Palmas;;
2024-01-01;138;133;5;Las Palmas;;
2024-01-02;138;133;5;Las Palmas;;
2024-01-03;138;133;5;Las Palmas;;
2024-01-04;138;133;5;Las Palmas;;
2024-01-05;138;133;5;Las Palmas;;
2024-01-06;138;133;5;Las Palmas;;
2024-01-07;138;133;5;Las Palmas;;
2024-01-08;138;133;5;Las Palmas;;
2024-01-09;138;133;5;Las Palmas;;
2024-01-10;138;133;5;Las Palmas;;
2024-01-11;138;133;5;Las Palmas;;
2024-01-12;138;133;5;Las Palmas;;
2024-01-13;138;133;5;Las Palmas;;
2024-01-14;138;133;5;Las Palmas;;
2024-01-15;138;133;5;Las Palmas;;
2024-01-16;138;133;5;Las Palmas;;
2024-01-17;138;133;5;Las Palmas;;
2024-01-18;138;133;5;Las Palmas;;
2024-01-19;138;133;5;Las Palmas;;
2024-01-20;138;133;5;Las Palmas;;
2024-01-21;138;133;5;Las Palmas;;
2024-01-22;138;133;5;Las Palmas;;
2024-01-23;138;133;5;Las Palmas;;
2024-01-24;138;133;5;Las Palmas;;
2024-01-25;138;133;5;Las Palmas;;
2024-01-26;138;133;5;Las Palmas;;
2024-01-27;138;133;5;Las Palmas;;
2024-01-28;138;133;5;Las Palmas;;
2024-01-29;138;133;5;Las Palmas;;
2024-01-30;138;133;5;Las Palmas;;
2024-01-31;138;133;5;Las Palmas;;
2024-02-01;138;134;4;Las Palmas;;
2024-02-02;138;134;4;Las Palmas;;
2024-02-03;138;134;4;Las Palmas;;
2024-02-04;138;134;4;Las Palmas;;
2024-02-05;138;134;4;Las Palmas;;
2024-02-06;138;134;4;Las Palmas;;
2024-02-07;138;134;4;Las Palmas;;
2024-02-08;138;134;4;Las Palmas;;
2024-02-09;138;134;4;Las Palmas;;
2024-02-10;138;134;4;Las Palmas;;
2024-02-11;138;134;4;Las Palmas;;
2024-02-12;138;134;4;Las Palmas;;
2024-02-13;138;135;3;Las Palmas;;
2024-02-14;138;135;3;Las Palmas;;
2024-02-15;138;135;3;Las Palmas;;
2024-02-16;138;135;3;Las Palmas;;
2024-02-17;138;135;3;Las Palmas;;
2024-02-18;138;135;3;Las Palmas;;
2024-02-19;138;135;3;Las Palmas;;
2024-02-20;138;135;3;Las Palmas;;
2024-02-21;138;135;3;Las Palmas;;
2024-02-22;138;135;3;Las Palmas;;
2024-02-23;138;135;3;Las Palmas;;
2024-02-24;138;135;3;Las Palmas;;
2024-02-25;138;135;3;Las Palmas;;
2024-02-26;138;135;3;Las Palmas;;
2024-02-27;138;135;3;Las Palmas;;
2024-02-28;138;135;3;Las Palmas;;
2024-02-29;138;135;3;Las Palmas;;
2024-03-01;138;137;1;Las Palmas;;
2024-03-02;138;137;1;Las Palmas;;
2024-03-03;138;137;1;Las Palmas;;
2024-03-04;138;137;1;Las Palmas;;
2024-03-05;138;137;1;Las Palmas;;
2024-03-06;138;137;1;Las Palmas;;
2024-03-07;138;137;1;Las Palmas;;
2024-03-08;138;137;1;Las Palmas;;
2024-03-09;138;137;1;Las Palmas;;
2024-03-10;138;137;1;Las Palmas;;
2024-03-11;138;137;1;Las Palmas;;
2024-03-12;138;137;1;Las Palmas;;
2024-03-13;138;137;1;Las Palmas;;
2024-03-14;138;137;1;Las Palmas;;
2024-03-15;138;137;1;Las Palmas;;
2024-03-16;138;137;1;Las Palmas;;
2024-03-17;138;137;1;Las Palmas;;
2024-03-18;138;137;1;Las Palmas;;
2024-03-19;138;137;1;Las Palmas;;
2024-03-20;138;137;1;Las Palmas;;
2024-03-21;138;137;1;Las Palmas;;
2024-03-22;138;137;1;Las Palmas;;
2024-03-23;138;137;1;Las Palmas;;
2024-03-24;138;137;1;Las Palmas;;
2024-03-25;138;137;1;Las Palmas;;
2024-03-26;138;137;1;Las Palmas;;
2024-03-27;138;137;1;Las Palmas;;
2024-03-28;138;137;1;Las Palmas;;
2024-03-29;138;137;1;Las Palmas;;
2024-03-30;138;137;1;Las Palmas;;
2024-03-31;138;137;1;Las Palmas;;
2024-04-01;138;137;1;Las Palmas;;
2024-04-02;138;137;1;Las Palmas;;
2024-04-03;138;137;1;Las Palmas;;
2024-04-04;138;137;1;Las Palmas;;
2024-04-05;138;137;1;Las Palmas;;
2024-04-06;138;137;1;Las Palmas;;
2024-04-07;138;137;1;Las Palmas;;
2024-04-08;138;137;1;Las Palmas;;
2024-04-09;138;137;1;Las Palmas;;
2024-04-10;138;137;1;Las Palmas;;
2024-04-11;138;137;1;Las Palmas;;
2024-04-12;138;137;1;Las Palmas;;
2024-04-13;138;137;1;Las Palmas;;
2024-04-14;138;137;1;Las Palmas;;
2024-04-15;138;137;1;Las Palmas;;
2024-04-16;138;137;1;Las Palmas;;
2024-04-17;138;137;1;Las Palmas;;
2024-04-18;138;137;1;Las Palmas;;
2024-04-19;138;137;1;Las Palmas;;
2024-04-20;138;137;1;Las Palmas;;
2024-04-21;138;137;1;Las Palmas;;
2024-04-22;138;137;1;Las Palmas;;
2024-04-23;138;137;1;Las Palmas;;
2024-04-24;138;137;1;Las Palmas;;
2024-04-25;138;137;1;Las Palmas;;
2024-04-26;138;137;1;Las Palmas;;
2024-04-27;138;137;1;Las Palmas;;
2024-04-28;138;137;1;Las Palmas;;
2024-04-29;138;137;1;Las Palmas;;
2024-04-30;138;137;1;Las Palmas;;
2024-05-01;138;137;1;Las Palmas;;
2024-05-02;138;137;1;Las Palmas;;
2024-05-03;138;137;1;Las Palmas;;
2024-05-04;138;137;1;Las Palmas;;
2024-05-05;138;137;1;Las Palmas;;
2024-05-06;138;137;1;Las Palmas;;
2024-05-07;138;137;1;Las Palmas;;
2024-05-08;138;137;1;Las Palmas;;
2024-05-09;138;137;1;Las Palmas;;
2024-05-10;138;137;1;Las Palmas;;
2024-05-11;138;137;1;Las Palmas;;
2024-05-12;138;137;1;Las Palmas;;
2024-05-13;138;137;1;Las Palmas;;
2024-05-14;138;137;1;Las Palmas;;
2024-05-15;138;137;1;Las Palmas;;
2024-05-16;138;137;1;Las Palmas;;
2024-05-17;138;137;1;Las Palmas;;
2024-05-18;138;137;1;Las Palmas;;
2024-05-19;138;137;1;Las Palmas;;
2024-05-20;138;137;1;Las Palmas;;
2024-05-21;138;137;1;Las Palmas;;
2024-05-22;138;137;1;Las Palmas;;
2024-05-23;138;137;1;Las Palmas;;
2024-05-24;138;137;1;Las Palmas;;
2024-05-25;138;137;1;Las Palmas;;
2024-05-26;138;137;1;Las Palmas;;
2024-05-27;138;137;1;Las Palmas;;
2024-05-28;138;137;1;Las Palmas;;
2024-05-29;138;137;1;Las Palmas;;
2024-05-30;138;137;1;Las Palmas;;
2024-05-31;138;137;1;Las Palmas;;
2024-06-01;138;137;1;Las Palmas;;
2024-06-02;138;137;1;Las Palmas;;
2024-06-03;138;137;1;Las Palmas;;
2024-06-04;138;137;1;Las Palmas;;
2024-06-05;138;137;1;Las Palmas;;
2024-06-06;138;137;1;Las Palmas;;
2024-06-07;138;137;1;Las Palmas;;
2024-06-08;138;137;1;Las Palmas;;
2024-06-09;138;137;1;Las Palmas;;
2024-06-10;138;137;1;Las Palmas;;
2024-06-11;138;137;1;Las Palmas;;
2024-06-12;138;137;1;Las Palmas;;
2024-06-13;138;137;1;Las Palmas;;
2024-06-14;138;137;1;Las Palmas;;
2024-06-15;138;137;1;Las Palmas;;
2024-06-16;138;137;1;Las Palmas;;
2024-06-17;138;137;1;Las Palmas;;
2024-06-18;138;137;1;Las Palmas;;
2024-06-19;138;137;1;Las Palmas;;
2024-06-20;138;137;1;Las Palmas;;
2024-06-21;138;137;1;Las Palmas;;
2024-06-22;138;137;1;Las Palmas;;
2024-06-23;138;137;1;Las Palmas;;
2024-06-24;138;137;1;Las Palmas;;
2024-06-25;138;137;1;Las Palmas;;
2024-06-26;138;137;1;Las Palmas;;
2024-06-27;138;137;1;Las Palmas;;
2024-06-28;138;137;1;Las Palmas;;
2024-06-29;138;137;1;Las Palmas;;
2024-06-30;138;137;1;Las Palmas;;
2024-07-01;138;137;1;Las Palmas;;
2024-07-02;138;137;1;Las Palmas;;
2024-07-03;138;137;1;Las Palmas;;
2024-07-04;138;137;1;Las Palmas;;
2024-07-05;138;137;1;Las Palmas;;
2024-07-06;138;137;1;Las Palmas;;
2024-07-07;138;137;1;Las Palmas;;
2024-07-08;138;137;1;Las Palmas;;
2024-07-09;138;137;1;Las Palmas;;
2024-07-10;138;137;1;Las Palmas;;
2024-07-11;138;137;1;Las Palmas;;
2024-07-12;138;137;1;Las Palmas;;
2024-07-13;138;137;1;Las Palmas;;
2024-07-14;138;137;1;Las Palmas;;
2024-07-15;138;137;1;Las Palmas;;
2024-07-16;138;137;1;Las Palmas;;
2024-07-17;138;137;1;Las Palmas;;
2024-07-18;138;137;1;Las Palmas;;
2024-07-19;138;137;1;Las Palmas;;
2024-07-20;138;137;1;Las Palmas;;
2024-07-21;138;137;1;Las Palmas;;
2024-07-22;138;137;1;Las Palmas;;
2024-07-23;138;137;1;Las Palmas;;
2024-07-24;138;137;1;Las Palmas;;
2024-07-25;138;137;1;Las Palmas;;
2024-07-26;138;137;1;Las Palmas;;
2024-07-27;138;137;1;Las Palmas;;
2024-07-28;138;137;1;Las Palmas;;
2024-07-29;138;137;1;Las Palmas;;
2024-07-30;138;137;1;Las Palmas;;
2024-07-31;138;137;1;Las Palmas;;
2024-08-01;138;137;1;Las Palmas;;
2024-08-02;138;137;1;Las Palmas;;
2024-08-03;138;137;1;Las Palmas;;
2024-08-04;138;137;1;Las Palmas;;
2024-08-05;138;137;1;Las Palmas;;
2024-08-06;138;137;1;Las Palmas;;
2024-08-07;138;137;1;Las Palmas;;
2024-08-08;138;137;1;Las Palmas;;
2024-08-09;138;137;1;Las Palmas;;
2024-08-10;138;137;1;Las Palmas;;
2024-08-11;138;137;1;Las Palmas;;
2024-08-12;138;137;1;Las Palmas;;
2024-08-13;138;137;1;Las Palmas;;
2024-08-14;138;137;1;Las Palmas;;
2024-08-15;138;137;1;Las Palmas;;
2024-08-16;138;137;1;Las Palmas;;
2024-08-17;138;137;1;Las Palmas;;
2024-08-18;138;137;1;Las Palmas;;
2024-08-19;138;137;1;Las Palmas;;
2024-08-20;138;137;1;Las Palmas;;
2024-08-21;138;137;1;Las Palmas;;
2024-08-22;138;137;1;Las Palmas;;
2024-08-23;138;137;1;Las Palmas;;
2024-08-24;138;137;1;Las Palmas;;
2024-08-25;138;137;1;Las Palmas;;
2024-08-26;138;137;1;Las Palmas;;
2024-08-27;138;137;1;Las Palmas;;
2024-08-28;138;137;1;Las Palmas;;
2024-08-29;138;137;1;Las Palmas;;
2024-08-30;138;137;1;Las Palmas;;
2024-08-31;138;137;1;Las Palmas;;
2024-09-01;138;137;1;Las Palmas;;
2024-09-02;138;137;1;Las Palmas;;
2024-09-03;138;137;1;Las Palmas;;
2024-09-04;138;137;1;Las Palmas;;
2024-09-05;138;137;1;Las Palmas;;
2024-09-06;138;137;1;Las Palmas;;
2024-09-07;138;137;1;Las Palmas;;
2024-09-08;138;137;1;Las Palmas;;
2024-09-09;138;137;1;Las Palmas;;
2024-09-10;138;137;1;Las Palmas;;
2021-01-01;111;111;0;Madrid;;
2021-01-02;111;111;0;Madrid;;
2021-01-03;111;111;0;Madrid;;
2021-01-04;111;111;0;Madrid;;
2021-01-05;111;111;0;Madrid;;
2021-01-06;111;111;0;Madrid;;
2021-01-07;111;111;0;Madrid;;
2021-01-08;111;111;0;Madrid;;
2021-01-09;111;111;0;Madrid;;
2021-01-10;111;111;0;Madrid;;
2021-01-11;111;111;0;Madrid;;
2021-01-12;111;111;0;Madrid;;
2021-01-13;111;111;0;Madrid;;
2021-01-14;111;111;0;Madrid;;
2021-01-15;111;111;0;Madrid;;
2021-01-16;111;111;0;Madrid;;
2021-01-17;111;111;0;Madrid;;
2021-01-18;111;111;0;Madrid;;
2021-01-19;111;111;0;Madrid;;
2021-01-20;111;111;0;Madrid;;
2021-01-21;111;111;0;Madrid;;
2021-01-22;111;111;0;Madrid;;
2021-01-23;111;111;0;Madrid;;
2021-01-24;111;111;0;Madrid;;
2021-01-25;111;111;0;Madrid;;
2021-01-26;111;111;0;Madrid;;
2021-01-27;111;111;0;Madrid;;
2021-01-28;111;111;0;Madrid;;
2021-01-29;111;111;0;Madrid;;
2021-01-30;111;111;0;Madrid;;
2021-01-31;111;111;0;Madrid;;
2021-02-01;111;111;0;Madrid;;
2021-02-02;111;111;0;Madrid;;
2021-02-03;111;111;0;Madrid;;
2021-02-04;111;111;0;Madrid;;
2021-02-05;111;111;0;Madrid;;
2021-02-06;111;111;0;Madrid;;
2021-02-07;111;111;0;Madrid;;
2021-02-08;111;111;0;Madrid;;
2021-02-09;111;111;0;Madrid;;
2021-02-10;111;111;0;Madrid;;
2021-02-11;111;111;0;Madrid;;
2021-02-12;111;111;0;Madrid;;
2021-02-13;111;111;0;Madrid;;
2021-02-14;111;111;0;Madrid;;
2021-02-15;111;111;0;Madrid;;
2021-02-16;111;111;0;Madrid;;
2021-02-17;111;111;0;Madrid;;
2021-02-18;111;111;0;Madrid;;
2021-02-19;111;111;0;Madrid;;
2021-02-20;111;111;0;Madrid;;
2021-02-21;111;111;0;Madrid;;
2021-02-22;111;111;0;Madrid;;
2021-02-23;111;111;0;Madrid;;
2021-02-24;111;111;0;Madrid;;
2021-02-25;111;111;0;Madrid;;
2021-02-26;111;111;0;Madrid;;
2021-02-27;111;111;0;Madrid;;
2021-02-28;111;111;0;Madrid;;
2021-03-01;111;111;0;Madrid;;
2021-03-02;111;111;0;Madrid;;
2021-03-03;111;111;0;Madrid;;
2021-03-04;111;111;0;Madrid;;
2021-03-05;111;111;0;Madrid;;
2021-03-06;111;111;0;Madrid;;
2021-03-07;111;111;0;Madrid;;
2021-03-08;111;111;0;Madrid;;
2021-03-09;111;111;0;Madrid;;
2021-03-10;111;111;0;Madrid;;
2021-03-11;111;111;0;Madrid;;
2021-03-12;111;111;0;Madrid;;
2021-03-13;111;111;0;Madrid;;
2021-03-14;111;111;0;Madrid;;
2021-03-15;111;111;0;Madrid;;
2021-03-16;111;111;0;Madrid;;
2021-03-17;111;111;0;Madrid;;
2021-03-18;111;111;0;Madrid;;
2021-03-19;111;111;0;Madrid;;
2021-03-20;111;111;0;Madrid;;
2021-03-21;111;111;0;Madrid;;
2021-03-22;111;111;0;Madrid;;
2021-03-23;111;111;0;Madrid;;
2021-03-24;111;111;0;Madrid;;
2021-03-25;111;111;0;Madrid;;
2021-03-26;111;111;0;Madrid;;
2021-03-27;111;111;0;Madrid;;
2021-03-28;111;111;0;Madrid;;
2021-03-29;111;111;0;Madrid;;
2021-03-30;111;111;0;Madrid;;
2021-03-31;111;111;0;Madrid;;
2021-04-01;111;111;0;Madrid;;
2021-04-02;111;111;0;Madrid;;
2021-04-03;111;111;0;Madrid;;
2021-04-04;111;111;0;Madrid;;
2021-04-05;111;111;0;Madrid;;
2021-04-06;111;111;0;Madrid;;
2021-04-07;111;111;0;Madrid;;
2021-04-08;111;111;0;Madrid;;
2021-04-09;111;111;0;Madrid;;
2021-04-10;111;111;0;Madrid;;
2021-04-11;111;111;0;Madrid;;
2021-04-12;111;111;0;Madrid;;
2021-04-13;111;111;0;Madrid;;
2021-04-14;111;111;0;Madrid;;
2021-04-15;111;111;0;Madrid;;
2021-04-16;111;111;0;Madrid;;
2021-04-17;111;111;0;Madrid;;
2021-04-18;111;111;0;Madrid;;
2021-04-19;111;111;0;Madrid;;
2021-04-20;111;111;0;Madrid;;
2021-04-21;111;111;0;Madrid;;
2021-04-22;111;111;0;Madrid;;
2021-04-23;111;111;0;Madrid;;
2021-04-24;111;111;0;Madrid;;
2021-04-25;111;111;0;Madrid;;
2021-04-26;111;111;0;Madrid;;
2021-04-27;111;111;0;Madrid;;
2021-04-28;111;111;0;Madrid;;
2021-04-29;111;111;0;Madrid;;
2021-04-30;111;111;0;Madrid;;
2021-05-01;111;111;0;Madrid;;
2021-05-02;111;111;0;Madrid;;
2021-05-03;111;111;0;Madrid;;
2021-05-04;111;111;0;Madrid;;
2021-05-05;111;111;0;Madrid;;
2021-05-06;111;111;0;Madrid;;
2021-05-07;111;111;0;Madrid;;
2021-05-08;111;111;0;Madrid;;
2021-05-09;111;111;0;Madrid;;
2021-05-10;111;111;0;Madrid;;
2021-05-11;111;111;0;Madrid;;
2021-05-12;111;111;0;Madrid;;
2021-05-13;111;111;0;Madrid;;
2021-05-14;111;111;0;Madrid;;
2021-05-15;111;111;0;Madrid;;
2021-05-16;111;111;0;Madrid;;
2021-05-17;111;111;0;Madrid;;
2021-05-18;111;111;0;Madrid;;
2021-05-19;111;111;0;Madrid;;
2021-05-20;111;111;0;Madrid;;
2021-05-21;111;111;0;Madrid;;
2021-05-22;111;111;0;Madrid;;
2021-05-23;111;111;0;Madrid;;
2021-05-24;111;111;0;Madrid;;
2021-05-25;111;111;0;Madrid;;
2021-05-26;111;111;0;Madrid;;
2021-05-27;111;111;0;Madrid;;
2021-05-28;111;111;0;Madrid;;
2021-05-29;111;111;0;Madrid;;
2021-05-30;111;111;0;Madrid;;
2021-05-31;111;111;0;Madrid;;
2021-06-01;111;111;0;Madrid;;
2021-06-02;111;111;0;Madrid;;
2021-06-03;111;111;0;Madrid;;
2021-06-04;111;111;0;Madrid;;
2021-06-05;111;111;0;Madrid;;
2021-06-06;111;111;0;Madrid;;
2021-06-07;111;111;0;Madrid;;
2021-06-08;111;111;0;Madrid;;
2021-06-09;111;111;0;Madrid;;
2021-06-10;111;111;0;Madrid;;
2021-06-11;111;111;0;Madrid;;
2021-06-12;111;111;0;Madrid;;
2021-06-13;111;111;0;Madrid;;
2021-06-14;111;111;0;Madrid;;
2021-06-15;111;111;0;Madrid;;
2021-06-16;111;111;0;Madrid;;
2021-06-17;111;111;0;Madrid;;
2021-06-18;111;111;0;Madrid;;
2021-06-19;111;111;0;Madrid;;
2021-06-20;111;111;0;Madrid;;
2021-06-21;111;111;0;Madrid;;
2021-06-22;111;111;0;Madrid;;
2021-06-23;111;111;0;Madrid;;
2021-06-24;111;111;0;Madrid;;
2021-06-25;111;111;0;Madrid;;
2021-06-26;111;111;0;Madrid;;
2021-06-27;111;111;0;Madrid;;
2021-06-28;111;111;0;Madrid;;
2021-06-29;111;111;0;Madrid;;
2021-06-30;111;111;0;Madrid;;
2021-07-01;111;111;0;Madrid;;
2021-07-02;111;111;0;Madrid;;
2021-07-03;111;111;0;Madrid;;
2021-07-04;111;111;0;Madrid;;
2021-07-05;111;111;0;Madrid;;
2021-07-06;111;111;0;Madrid;;
2021-07-07;111;111;0;Madrid;;
2021-07-08;111;111;0;Madrid;;
2021-07-09;111;111;0;Madrid;;
2021-07-10;111;111;0;Madrid;;
2021-07-11;111;111;0;Madrid;;
2021-07-12;111;111;0;Madrid;;
2021-07-13;111;111;0;Madrid;;
2021-07-14;111;111;0;Madrid;;
2021-07-15;111;111;0;Madrid;;
2021-07-16;111;111;0;Madrid;;
2021-07-17;111;111;0;Madrid;;
2021-07-18;111;111;0;Madrid;;
2021-07-19;111;111;0;Madrid;;
2021-07-20;111;111;0;Madrid;;
2021-07-21;111;111;0;Madrid;;
2021-07-22;111;111;0;Madrid;;
2021-07-23;111;111;0;Madrid;;
2021-07-24;111;111;0;Madrid;;
2021-07-25;111;111;0;Madrid;;
2021-07-26;111;111;0;Madrid;;
2021-07-27;111;111;0;Madrid;;
2021-07-28;111;111;0;Madrid;;
2021-07-29;111;111;0;Madrid;;
2021-07-30;111;111;0;Madrid;;
2021-07-31;111;111;0;Madrid;;
2021-08-01;111;111;0;Madrid;;
2021-08-02;111;111;0;Madrid;;
2021-08-03;111;111;0;Madrid;;
2021-08-04;111;111;0;Madrid;;
2021-08-05;111;111;0;Madrid;;
2021-08-06;111;111;0;Madrid;;
2021-08-07;111;111;0;Madrid;;
2021-08-08;111;111;0;Madrid;;
2021-08-09;111;111;0;Madrid;;
2021-08-10;111;111;0;Madrid;;
2021-08-11;111;111;0;Madrid;;
2021-08-12;111;111;0;Madrid;;
2021-08-13;111;111;0;Madrid;;
2021-08-14;111;111;0;Madrid;;
2021-08-15;111;111;0;Madrid;;
2021-08-16;111;111;0;Madrid;;
2021-08-17;111;111;0;Madrid;;
2021-08-18;111;111;0;Madrid;;
2021-08-19;111;111;0;Madrid;;
2021-08-20;111;111;0;Madrid;;
2021-08-21;111;111;0;Madrid;;
2021-08-22;111;111;0;Madrid;;
2021-08-23;111;111;0;Madrid;;
2021-08-24;111;111;0;Madrid;;
2021-08-25;111;111;0;Madrid;;
2021-08-26;111;111;0;Madrid;;
2021-08-27;111;111;0;Madrid;;
2021-08-28;111;111;0;Madrid;;
2021-08-29;111;111;0;Madrid;;
2021-08-30;111;111;0;Madrid;;
2021-08-31;111;111;0;Madrid;;
2021-09-01;111;111;0;Madrid;;
2021-09-02;111;111;0;Madrid;;
2021-09-03;111;111;0;Madrid;;
2021-09-04;111;111;0;Madrid;;
2021-09-05;111;111;0;Madrid;;
2021-09-06;111;111;0;Madrid;;
2021-09-07;111;111;0;Madrid;;
2021-09-08;111;111;0;Madrid;;
2021-09-09;111;111;0;Madrid;;
2021-09-10;111;111;0;Madrid;;
2021-09-11;111;111;0;Madrid;;
2021-09-12;111;111;0;Madrid;;
2021-09-13;111;111;0;Madrid;;
2021-09-14;111;111;0;Madrid;;
2021-09-15;111;111;0;Madrid;;
2021-09-16;111;111;0;Madrid;;
2021-09-17;111;111;0;Madrid;;
2021-09-18;111;111;0;Madrid;;
2021-09-19;111;111;0;Madrid;;
2021-09-20;111;111;0;Madrid;;
2021-09-21;111;111;0;Madrid;;
2021-09-22;111;111;0;Madrid;;
2021-09-23;111;111;0;Madrid;;
2021-09-24;111;111;0;Madrid;;
2021-09-25;111;111;0;Madrid;;
2021-09-26;111;111;0;Madrid;;
2021-09-27;111;111;0;Madrid;;
2021-09-28;111;111;0;Madrid;;
2021-09-29;111;111;0;Madrid;;
2021-09-30;111;111;0;Madrid;;
